rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
3907.934812041615,1.3391116282596855e-06,0.004986286163330078,6,22914,14785.225132225147,49,62
3670.214239727366,4.502379755198056e-06,0.004988193511962891,6,23205,15227.602466953333,48,60
3692.3041072718815,1.8641234550628474e-06,0.0069811344146728516,6,23305,15254.885502612478,47,60
2925.59180433151,1.155046394696531e-06,0.005984067916870117,10,23068,16459.30584182286,48,57
3021.304715201919,1.204675176860849e-06,0.004984617233276367,8,22759,16171.03496994945,47,57
2707.319012346172,1.272143527823507e-06,0.005983591079711914,10,22999,16976.231930338174,47,55
3419.7197166217475,2.008843109139991e-06,0.0069811344146728516,6,22698,15443.477601783581,48,60
3375.8159030141323,1.6779383370008749e-06,0.005983829498291016,6,23192,15698.359869953258,48,59
3281.2012013548438,4.745689172008812e-06,0.005983591079711914,6,23257,16288.593089172778,47,57
3347.5007444984467,1.1504509990780503e-06,0.004986763000488281,6,22797,15505.055258850109,48,59
2475.562274858181,9.56426269019245e-07,0.005984306335449219,12,22891,17338.327547316552,48,54
2261.9872524186503,1.035601274465097e-06,0.005986213684082031,13,22909,17760.029437279107,46,53
2183.267321191709,1.0096211220687088e-06,0.0059833526611328125,11,23067,18221.44936613919,46,52
3306.2636039396057,2.4984921429035347e-06,0.005984067916870117,6,23059,16054.702177715542,45,58
2045.4448420722338,8.93328290144123e-07,0.004987239837646484,14,23244,18212.480071487294,47,52
2410.462983227032,9.612988670860304e-07,0.00498652458190918,10,23396,17837.910810276946,46,53
1958.9493572099034,9.472248427560243e-07,0.0059967041015625,12,22634,18069.723163738385,48,52
2778.5200314573563,1.3317210413268735e-06,0.004985332489013672,8,22796,16927.775633042736,46,55
2458.3276014072967,1.296282917651164e-06,0.005982398986816406,10,22966,17473.48324180398,46,54
3342.861056291602,1.8853837787840455e-06,0.005983591079711914,6,22920,15829.016064358788,45,58
2394.944088789746,9.93532097501218e-07,0.005983591079711914,11,23231,17553.917886337455,47,53
3210.2017761454904,1.1940876204169417e-06,0.005983591079711914,6,22759,15979.742807911716,48,58
3278.574455364735,1.2324368379840475e-06,0.004986763000488281,6,23011,15950.957278631951,45,58
239.6725292354519,7.624284465148096e-07,0.005983829498291016,31,23084,22408.590712715813,45,45
1595.6102811574292,9.637346745338709e-07,0.004988431930541992,14,23018,19074.295691718267,46,50
463.96836671619684,7.65297598665658e-07,0.004985809326171875,23,23289,21700.475658241827,44,45
3286.643681814468,1.8413797240095672e-06,0.0059833526611328125,6,23114,16373.434146450934,46,56
1898.1691077907687,1.0050202071266154e-06,0.004987001419067383,12,22744,18255.43375539057,46,51
3284.82764761334,1.6842296626001732e-06,0.005983591079711914,6,22933,16171.483262060565,45,57
2388.460443930864,9.715866186595487e-07,0.004987239837646484,9,22747,17491.56255326732,46,53
2424.32522729768,1.0354516785912596e-06,0.00498652458190918,10,22966,17530.226284050812,46,53
3033.082290425094,9.499259756504265e-06,0.005983114242553711,6,23114,16590.166822350395,46,56
839.2357934618883,8.16882273173887e-07,0.004986763000488281,26,25895,22999.06250818115,46,45
1641.2070538254043,8.766503622992225e-07,0.004986286163330078,18,25772,21139.414990302514,46,47
3260.4409508727513,1.0213293148956976e-06,0.005983829498291016,13,25667,17727.396035377216,46,54
3878.5425528025407,1.5046422335471237e-06,0.00598454475402832,10,26041,17031.62873619496,44,56
3833.361925372896,1.448530349910737e-06,0.00498652458190918,11,25903,17119.00299286124,46,56
605.6318618261008,7.825696136348634e-07,0.005984067916870117,29,26157,23926.78115982543,44,44
5225.486464875943,3.6498999770606317e-06,0.00498652458190918,6,26245,14658.883406213497,46,63
541.4962004528594,7.702259704160106e-07,0.00498652458190918,30,25822,23841.64478572677,46,44
2178.634919148591,1.0777018371238215e-06,0.0069806575775146484,16,25755,19940.426954028884,45,49
3498.762630693048,1.334693427827507e-06,0.0059833526611328125,11,26283,17868.206858163245,45,54
4925.383867395207,2.674943255182153e-06,0.00498652458190918,6,25789,15003.377650006852,44,61
939.7930776743124,8.537524356621527e-07,0.005983829498291016,24,26120,22893.56536441417,43,44
425.7163382478379,7.268510749292956e-07,0.005983591079711914,34,26022,24897.994178395507,45,43
374.09128541335275,7.466639280459271e-07,0.004987001419067383,31,26061,24854.59741666203,44,43
3501.9292148185577,1.1088093797744932e-06,0.0059833526611328125,11,26107,17843.40633421411,45,54
770.8068232263213,8.702085729178471e-07,0.004986286163330078,25,25866,23231.242079846077,44,44
3060.056816675452,1.1608681502383124e-06,0.005984306335449219,12,25860,18449.917229704482,45,52
3774.613625741917,1.750266932071561e-06,0.004986763000488281,10,26329,17337.76227439844,44,55
2999.2619345805415,1.0303763029772108e-06,0.004987001419067383,12,25966,18700.107013135545,43,51
3508.608386972313,1.1619427399013997e-06,0.005983829498291016,10,25800,17575.252856244115,45,54
4549.0083432965275,1.5441915330709357e-05,0.00498652458190918,6,26297,16380.594295790159,42,57
4353.0804555021,5.722281497790975e-06,0.005984067916870117,6,26091,16759.83569986597,41,56
370.9767608406936,7.695027723870187e-07,0.005982637405395508,28,26099,24656.757524819044,43,42
4149.31084026727,2.823144309913379e-06,0.0049860477447509766,6,25831,17088.10676700135,42,55
3603.0983727301586,1.3921564064001568e-06,0.005984306335449219,10,25884,17533.590774364468,43,54
355.76756383033927,7.346958954297745e-07,0.0059833526611328125,32,25695,24723.506125408974,44,42
263.2858278529098,7.692051025043367e-07,0.005984067916870117,34,26103,25460.174655586372,45,42
4465.197199671305,2.4277638864638335e-06,0.004986286163330078,6,26018,16361.325396356062,43,57
4352.527001332363,1.9228669764136256e-06,0.005983591079711914,6,25868,16451.875102581427,44,57
4639.419000430997,1.5433039524087201e-06,0.0059812068939208984,6,25964,15956.013814838981,44,58
3098.4719963348484,1.288527820457478e-06,0.01306009292602539,11,26119,18695.639925239768,42,51
765.9300134531451,9.120441895143535e-07,0.005982637405395508,23,26044,23335.72284713863,43,42
4225.725743760073,1.920065196475611e-06,0.005984783172607422,6,26012,16738.282040788108,43,56
4092.643750628504,1.9211265308477436e-06,0.0059833526611328125,6,25911,16850.962694882124,43,55
3196.2744124640126,1.1361243496881608e-06,0.004986286163330078,10,25865,18391.267239497316,43,52
4497.9361719530425,1.5414762658756802e-06,0.004986763000488281,6,25937,16097.30135349187,43,58
4322.76491648723,2.1315446350741663e-06,0.005983829498291016,6,26001,16485.26258499142,44,57
873.6012599893287,8.64494068559429e-07,0.004986763000488281,23,25881,22823.31720516959,43,44
2961.994157777549,1.095441256317986e-06,0.0049860477447509766,11,26167,18869.985292179368,44,50
251.5029144549821,7.391598530462731e-07,0.005983829498291016,32,26154,25381.43292065943,43,41
2322.727599027837,1.0548111788809148e-06,0.005979776382446289,13,25674,19691.53190965045,43,48
2903.4672299355598,9.91313348035564e-07,0.005983829498291016,11,25711,18830.981991920202,43,50
388.8855378578671,7.337883633091496e-07,0.00598454475402832,28,25858,24406.530175799235,42,41
3424.8897852744285,1.7148181164170574e-06,0.004986286163330078,9,26103,18182.823195093817,41,52
2770.835201210512,1.3480528110960206e-06,0.004986286163330078,9,25933,19536.248000377414,41,48
282.3745673928333,7.403948029178734e-07,0.004987001419067383,33,26363,25736.341436639665,42,40
2677.695749010283,1.1667136553307431e-06,0.005983591079711914,11,25689,19172.97860503502,42,49
2964.759280943725,1.2610141147591012e-06,0.004986763000488281,10,25932,19009.693466389086,43,50
389.5372411509721,7.709687294304129e-07,0.0059816837310791016,29,26028,24593.381892029403,43,41
4134.0121064254245,2.025751192199258e-06,0.005983829498291016,6,25783,16765.07358821786,43,55
2300.983994605373,1.0506039316306147e-06,0.0069811344146728516,11,25533,19883.990369714844,42,47
379.76368875901403,7.633792139131806e-07,0.004986763000488281,27,26300,24940.45239037873,41,40
2542.051675994826,1.0855622300768249e-06,0.00498652458190918,10,26247,19941.118460534333,41,47
2961.828210872505,1.1951996092695136e-06,0.0059833526611328125,9,25931,18853.42485554469,42,50
3091.519522283264,1.372534926779246e-06,0.00498652458190918,9,25809,18581.757879259992,42,50
3867.1947421179048,1.7506323254174336e-06,0.004987001419067383,6,26139,17468.027403174394,41,53
3912.8729214595464,3.5228929200750843e-06,0.00498652458190918,6,25898,17256.037231944454,42,54
494.97855647633463,7.986313080602171e-07,0.0049855709075927734,24,25628,23894.78784021293,42,41
2840.1750755228813,1.238914280383767e-06,0.00498652458190918,10,25730,18993.163823298353,44,50
428.5382465046709,7.467800208415867e-07,0.005983829498291016,25,26236,24642.726446624907,41,40
