rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
181.10098233795125,1.7746233566811253e-05,0.011997461318969727,14,1889,1544.237614070609,60,67
125.00492880001154,7.604902528324387e-05,0.008551597595214844,14,1836,1700.9640946753502,56,63
90.83004395152614,8.300148609545019e-06,0.007997989654541016,14,1932,1872.8911205307058,54,58
85.04500022659069,1.33051430385078e-05,0.006997585296630859,14,1858,1810.9584586542621,57,60
129.46819909859647,1.578660480342228e-05,0.008011341094970703,14,1901,1649.214357887322,61,64
44.82105475134682,6.228740060828396e-06,0.0069959163665771484,22,1849,1940.673213064464,56,57
31.390402995473675,5.282200124081445e-06,0.006998300552368164,23,1827,1835.1961619573553,61,60
125.2297489925191,2.1720836465026864e-05,0.008001565933227539,14,1827,1816.8513239037227,54,60
122.09219465072881,8.398018938184259e-06,0.014002799987792969,19,1830,1622.18486036336,64,65
60.69029521491146,7.795625271343764e-06,0.007002830505371094,28,1806,1957.033070653957,55,56
125.04545678669139,2.6204187159479035e-05,0.007999658584594727,14,1803,1624.291283102542,62,65
163.13605240425406,2.4723942348334267e-05,0.0069997310638427734,14,1884,1668.1484961168837,53,64
170.86823693241837,2.5847300679677115e-05,0.01401519775390625,14,1882,1570.9818261064308,64,66
119.49705051834471,4.144008795946769e-05,0.012000083923339844,14,1842,1704.6049143341313,59,63
33.34193928537628,6.818638697507866e-06,0.011998891830444336,31,1896,1961.5808758981389,56,56
47.28674052846877,7.275589943306923e-06,0.006999492645263672,28,1890,1969.582449907293,56,56
169.37623581328876,2.696349634379149e-05,0.008005619049072266,14,1918,1619.512044586148,59,65
132.49592613408333,1.5332142310728216e-05,0.007103443145751953,14,1854,1611.2647489200433,60,65
45.44855806145605,5.98878429229237e-06,0.00797581672668457,29,1876,1958.206875080339,57,56
44.00402870889116,7.50198067964988e-06,0.007996797561645508,28,1901,2016.382454979964,55,55
82.76057630351431,1.3018913251985452e-05,0.00799870491027832,14,1835,1874.8789610157778,55,58
115.58580849475563,9.813507301527181e-06,0.00789189338684082,14,1783,1673.240647340822,61,64
123.66388314100094,2.3713710014695605e-05,0.007998943328857422,14,1903,1796.7905951532853,55,60
106.29027562125003,1.7493551220385234e-05,0.009000539779663086,14,1831,1732.2160406816088,57,62
91.08044268479998,5.892045027227622e-06,0.006996870040893555,18,2023,1931.9684773563972,53,56
76.54007010862048,2.8599952032949185e-05,0.00699925422668457,14,1844,1785.2910538736642,59,60
136.13698195137277,1.3265294838522934e-05,0.006998777389526367,14,1898,1681.8359113965093,57,63
70.24233097782461,2.008543119811547e-05,0.006998538970947266,14,1866,1807.6610598681868,58,60
62.157834633873534,2.0900767977173015e-05,0.006999015808105469,14,1756,1732.0237867152862,62,62
171.44832852746808,5.439085001418455e-05,0.006998777389526367,14,1896,1622.6524401067593,55,65
132.79978415295994,8.874161756744633e-06,0.008000373840332031,14,1879,1591.0732216137949,60,66
103.45068805016327,1.1085552798003998e-05,0.010998010635375977,15,1911,1758.7299620285303,56,61
139.49495620888663,1.3063816519103729e-05,0.010997295379638672,14,1991,1813.3070560972965,52,60
53.90470180328609,5.632948287654626e-06,0.006999015808105469,29,1930,2047.0697726251738,51,54
95.85557511315452,1.2139400262645418e-05,0.009000301361083984,14,1809,1799.9961093805975,53,60
99.29975971686295,5.221807588155831e-05,0.008995771408081055,14,1906,1817.5750503207507,53,59
96.67518738961614,1.1140883914353114e-05,0.009996175765991211,14,1725,1695.5240977537933,59,63
19.706410745815273,4.8744757596602e-06,0.00699925422668457,25,2061,2071.2626793200443,52,53
129.30143689019195,2.1433263646172646e-05,0.009000778198242188,14,1971,1873.3979480854598,53,58
58.11560730018813,1.2510174712115127e-05,0.012998819351196289,14,1749,1764.5809623838968,57,61
151.58392456148144,2.099435382547223e-05,0.014005422592163086,14,2058,1824.87574787918,54,59
110.47004609741622,1.6080594560554936e-05,0.006999015808105469,14,1984,1775.6157118144679,54,61
155.78899437767274,1.4629722457295545e-05,0.007019758224487305,14,1884,1733.9115486826925,56,62
33.21702291234802,2.7642144587819288e-05,0.012159347534179688,14,1843,1882.8279058121839,54,57
88.19279869165634,1.866222640908867e-05,0.00799417495727539,14,1779,1892.7367690543963,55,57
89.60126777945567,1.0433896199505303e-05,0.008663415908813477,14,1923,1831.6824430982738,54,59
73.56078830883592,2.5481162990287783e-05,0.010999202728271484,14,1901,1826.1052108869203,56,59
72.787732228402,1.0483166668643321e-05,0.00898432731628418,14,1852,1850.2222928125002,55,58
67.77342359358205,5.2121645242555564e-05,0.013277053833007812,14,1766,1817.9226374858622,54,59
71.33816738307344,7.2759081674516775e-06,0.008007287979125977,17,1854,1907.3371262373232,58,57
41.951804941585856,8.271332831119474e-06,0.008999347686767578,20,1970,1962.4101575837517,55,55
104.51854911166153,1.8853497648078105e-05,0.009984016418457031,14,1897,1804.3270219338092,52,60
70.13855870176828,2.1652962385665563e-05,0.009989261627197266,14,1887,1871.1216336986217,52,58
204.58220336549508,2.536886445349808e-05,0.008997917175292969,14,2218,1883.8076140615171,49,58
234.26342136806946,3.729150573461591e-05,0.007999658584594727,14,2326,1918.944996863411,48,57
331.77926877274746,2.1898464502331323e-05,0.00698399543762207,14,2405,1679.6512875032797,54,63
235.44259854036324,1.7711720723774844e-05,0.007066249847412109,14,2264,1869.0372443438237,49,58
245.6369811309009,1.283775518039405e-05,0.00698542594909668,14,2236,1738.3855928615926,55,62
348.2071865407981,1.2540727395230319e-05,0.006999015808105469,14,2346,1666.4072539513131,53,64
246.32692195135064,1.0515315071316303e-05,0.008001327514648438,14,2305,1771.670597944271,52,61
159.9164837956011,2.1516523473526237e-05,0.011521577835083008,14,2298,2039.208432161449,48,53
311.1811398510382,2.6476792270676017e-05,0.009222030639648438,14,2254,1685.9492723608794,52,63
188.7927061162473,9.01626748790471e-06,0.008779525756835938,19,2345,1959.7648124885518,50,56
177.56486416317813,2.8777623669054615e-05,0.007999658584594727,14,2161,1919.4534339547786,54,57
188.72155983685087,1.4054549272482708e-05,0.007985591888427734,14,2214,1948.1917230446502,47,56
208.18154496644013,1.0693066551538756e-05,0.0069925785064697266,14,2280,1976.8838269141302,47,55
56.49557881256083,1.1179879383959244e-05,0.012480974197387695,22,2324,2207.938516237085,47,48
